configuration,checkpoint,sparsity,accuracy,avg_jacobian_norm,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/3/checkpoint_spar0.00.pth,0.0,73.93,30.318834375,6.599933330062224,1.6713967334569255,2.1395934963623717,1.8947820455455338,1.8367627071372288,2.187559972019077,1.7946943463618192,2.560605333006749,1.9646987973107037,1.9483091523673852,2.063628841317239,1.9129148317023639,1.916694592976709,2.9552964332124785,2.330091764802957,2.706855324153982,2.80047511038221,2.700596517013555,3.1926452712352615
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/3/checkpoint_spar27.49.pth,27.4949943219174,76.48,62.106478125,35.766899565658186,3.553986620237039,3.0217327889051875,3.9103775231530236,6.778620098705279,9.012453449567564,2.8408854358133544,8.857236937790791,5.896061605573932,5.987505925106389,3.5331508116106805,4.855626570777748,6.169052968670965,6.792199855111539,4.142976249863768,5.928040983709071,4.487693618556497,5.512374041819494,4.065134563786438
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/3/checkpoint_spar47.25.pth,47.24949196103042,73.9,44.92450703125,126.42750927411277,10.563604011754366,5.360548740866815,6.317792346158874,5.345600141943178,6.320917127836664,2.9370970699118124,9.18491400805261,3.7978584283160957,5.143553605327707,5.685349034840005,6.0245463819876335,4.286295125730218,6.121510688330869,3.642424671978301,5.240468243962375,3.6454768909120245,5.092822274948705,3.3523083693692537
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/3/checkpoint_spar61.62.pth,61.62213854521546,74.64,55.00410703125,297.28863220393833,14.111167354047929,15.849724624573204,15.192030959256213,12.426324021825977,17.21170186187876,14.593948585618048,20.83299889869852,4.3376906670382365,14.728575252463804,2.964584379779086,14.258247461502226,4.531933811527777,15.24015403698357,6.39331659352591,12.467207187734324,5.590003844871568,11.896912978870914,6.7175586909834575
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/3/checkpoint_spar72.07.pth,72.0686898571514,73.2,40.24064296875,150.33888283570008,7.898373695447273,11.20088092292116,8.404825432447453,7.233055005928753,8.746363048989515,6.622376983744303,13.087002369337425,5.254951342412412,8.654271879659822,4.7060756309650955,6.5673351431084415,5.720278397021392,7.934987950069602,4.750544073527814,6.201398028966981,4.196257527492962,5.8431314346010375,4.4795487213738046
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/3/checkpoint_spar79.66.pth,79.66125754587293,67.83,34.3612671875,158.8488722482916,4.275382056028836,6.811139921577072,8.121494313661083,4.840942789893068,6.492803793573889,3.2073149664132568,7.5976861187567115,2.9117523243992203,5.5879824367518385,3.5419735207399143,4.991164658995034,3.1659214761747183,4.864792327848706,3.116960940403604,3.4311370368862963,3.1039935204054974,3.960000044493338,3.039487189709622
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/3/checkpoint_spar85.12.pth,85.11856733010579,68.59,35.71735078125,547.7065924100447,9.030767533886037,8.196594718085704,6.013421573292396,5.4205661541759165,6.5992744492962885,3.619917332807624,7.814366412869307,3.139238705944056,6.044313827096974,4.519440856129828,5.785374718045655,5.708542504281924,5.0067305793506485,3.1753253678431026,4.216420078997026,4.186720074844817,3.941354083122242,3.4968766096507444
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/3/checkpoint_spar89.15.pth,89.15037953499491,73.09,49.32429140625,5094.356663410639,34.34967074112231,51.13583375197227,61.39402633197813,75.43466227626965,40.767454470123496,29.357989295339475,73.11876223225211,5.2006439069101456,58.30985745288423,8.107005697658908,38.47522903557742,3.3718002727134726,46.34327061895033,4.262070129402978,29.556514340046128,10.357550949234307,27.75479832759554,5.322657392091622
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/3/checkpoint_spar92.09.pth,92.08916083916084,67.03,32.3623203125,1239.1800268968095,8.191299908196957,12.218516820845547,13.398900655680691,5.4466509883815695,10.274273543785188,6.3451206380212515,14.78059685905254,3.6867514831065287,7.374211288482693,4.576013806529082,7.054344030082262,4.36127021879804,6.772933490756635,3.684114544583683,4.379905193248749,3.8656128100012714,6.054184795535357,4.245094483211712
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/4/checkpoint_spar0.00.pth,0.0,73.81,35.130290234375,4.443567640279287,2.0016913573407855,1.8993005909657315,1.9545678358927423,1.8093597611757284,1.8393900855565586,1.834693391169415,2.4719565157642083,2.0302924505309328,1.989071263955664,2.103023805977073,1.999066927536219,2.0349149824511517,2.952303230376582,2.4113126744135163,2.555640816587534,3.269659212209536,2.9163728045241117,4.38062726837245
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/4/checkpoint_spar27.44.pth,27.435598589444744,72.56,52.46512734375,55.22435619272964,5.510664321946671,4.3697190264870365,4.300647750833884,4.05588037334674,4.167840194454894,3.934471511321523,5.22589781451217,3.3150588047826695,4.467973714701899,3.392134100866289,4.106435087349509,3.1883790657178266,4.310403332024587,2.8358746552076624,3.792173341434601,3.0400905236650213,3.6012212265974153,2.9916446805303196
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/4/checkpoint_spar47.22.pth,47.221848664156354,72.99,50.38915625,121.00087743377735,7.547685318326532,8.011532982661139,15.383070110864363,8.699432524781177,8.9209770065494,7.763952744292496,9.649625945670023,4.78205886608896,8.155626409395248,5.171326686335573,8.457010539027698,3.7933555246999697,8.64069977871236,3.2804595097540408,6.7449902696502395,4.679393275353605,6.591508479236101,4.1090235110581235
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/4/checkpoint_spar61.68.pth,61.680040045424654,72.27,44.56441875,47.282753474894875,6.768204766220285,5.28268294523487,5.783978935416218,4.749363768166302,7.210557545611705,7.572277876857534,7.701750420423696,3.955258335296216,6.049447121273287,4.544417914824076,6.082388882632867,3.683964842190078,6.0526586436494165,3.4336568727604515,4.3358460818367695,3.240998539796978,4.570757200908563,3.3450529578417276
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/4/checkpoint_spar72.13.pth,72.125470683163,73.35,52.8408296875,153.66589852681628,12.465567679111434,12.265151718783846,9.850764718650241,10.250731931586124,12.199928692387786,14.474787583140868,11.259408498233135,4.489159545708847,10.552547397476145,7.122605090772739,9.629326915610521,3.3368179764660684,8.007661513852659,4.356158807427153,6.810496369534683,4.574957696689828,7.2633753778289325,4.809258206023411
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/4/checkpoint_spar79.72.pth,79.71878548801625,69.02,38.8668171875,97.81225789281736,4.952222537252307,3.88163708056957,5.508200954365763,4.861711408352225,5.484384448297663,5.073408735635561,5.846780302297435,2.845727447295147,3.962393550489724,2.9038208924877464,4.224761692585398,3.806206879730112,4.220197723101963,2.728332217600427,3.175759221478652,3.001907889658713,3.5053404714528154,2.6804439399186197
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/4/checkpoint_spar85.24.pth,85.24221504990736,72.71,50.5480140625,217.7245986273374,17.563414012126795,12.300554106568624,18.807577745353345,22.966540792683247,10.293678710239485,18.945747546327873,24.35725953371423,4.300809166665982,18.315269037409177,5.5171888875958555,15.166091180774314,4.0439317581233265,17.541801481597115,5.149560269734191,12.512136891015995,6.210354700201651,13.262101433499682,5.216584695553823
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/4/checkpoint_spar89.22.pth,89.22397047397047,66.67,36.631159375,556.3801034746634,3.266257105802692,3.323110971339319,5.132892672273937,3.7759443621136,3.6262055939718203,7.692027175271785,5.6290760084609435,4.140326928083175,4.281018354949464,3.2495941021799144,4.1939026237598265,3.2200983068182087,5.120648818413766,3.319600058701641,2.804641800952785,3.14855441932957,3.5019285255651487,2.5273673359878046
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/4/checkpoint_spar92.13.pth,92.12950511027435,72.11,52.2621234375,18511.023334651596,87.75784901298566,42.70824879078973,79.20562240573572,67.37394604057727,94.8924500482312,27.132966910295035,112.4509483250929,3.8131984197016893,87.44272865731357,2.869479410215191,98.9618549727653,2.75403540456434,76.25607087536095,3.5242064956694232,42.756978001845674,3.0377368015427226,51.64655364406621,3.8890702021001786
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/5/checkpoint_spar0.00.pth,0.0,71.99,36.66534296875,4.237964753702169,1.8846355027424977,1.8887488244061643,1.7684598312009325,1.7692184149128813,1.7477422548634334,1.8027891058360928,2.3850709160300516,1.8639346244540351,2.0705903939663974,1.9090155696732443,2.014421788156708,1.9634408439423445,2.9397984843337075,2.395410270661658,2.503933095683425,2.996856147740021,2.7632453718797283,4.034277135986308
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/5/checkpoint_spar27.27.pth,27.271606598529672,70.44,47.58815078125,50.55674512973942,2.9159758036024144,2.5160169345738272,3.422867516174233,3.322740962096161,4.433598469075506,3.235112874720731,4.81650296702507,2.5873568271334513,3.080490397004376,2.709468795087998,2.9733104728456388,2.630408761347909,3.55960588895412,2.219087892262595,2.760663689716718,2.4335866089441556,2.4705266775274146,2.3975548881673254
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/5/checkpoint_spar47.13.pth,47.128832705755784,73.59,52.5973109375,166.73166695833936,10.656043238806655,10.925335845603978,12.902808777806245,8.797113844325361,9.68346220395285,9.175850764637362,9.991942517712813,3.109432237687011,9.3641280920965,5.47222910076346,9.141575535088327,4.806665307187216,9.544893648265502,4.159869216151286,7.591468502729226,4.557612286991358,6.889414336374371,4.1046979166989175
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/5/checkpoint_spar61.50.pth,61.49550236088698,68.76,31.240094921875,123.84998184542098,2.7435662339599163,2.4016009842730797,4.965107702606679,2.396162668743181,2.7425802467579934,3.063066493015661,4.2209714543010435,2.2757161198900584,3.112265121931151,2.3170571487625664,2.70007864981463,2.442063517389413,3.3430223734464315,2.125435625201858,2.3830444768827532,2.1736961611968257,2.3145794821776446,2.185994052300387
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/5/checkpoint_spar72.06.pth,72.06009802163649,72.57,47.94901015625,233.90467222036222,12.641577652439578,8.056643253480772,11.161410826986781,10.031460893741604,11.360732498627655,10.184506371237058,10.507202027187722,6.4378284295088175,9.76757970182121,4.9674626079125135,10.900138092952403,7.383254446442015,8.368594252045614,4.458444432984374,6.376733771119914,5.060337571153914,7.19554927935668,3.8849909138107246
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/5/checkpoint_spar79.61.pth,79.60597095212479,73.49,60.10197109375,313.42143447662136,21.045036925401106,15.2716140436384,20.94611197655355,11.935269144268144,16.197507224072176,6.84212925578119,17.72951381114156,4.303729176955303,17.62189109592624,5.874836639287524,13.595156010012,7.662905069092773,11.324845787372158,3.668137212603935,11.478554842055695,4.515226936817807,10.644545678823299,5.227845799472323
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/5/checkpoint_spar85.12.pth,85.12454425915963,72.49,50.49268359375,2593.382982300839,22.007123566782784,26.82570003396126,55.76893358688658,22.128760841822942,22.68587059742313,17.652462984406277,27.906397540044555,3.5941645925694905,28.819388487934425,14.002094477286263,22.32406472095556,3.9565241990870543,20.915289197543462,4.497615370743293,15.297964734023621,10.377950137674668,14.464514639096715,7.342510424622352
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/5/checkpoint_spar89.18.pth,89.18138485446178,72.11,46.6920578125,2865.8677036851964,17.823626387814414,26.567712395942788,20.232050765904788,26.83381781601255,28.20964238626288,32.68987199501075,36.563418842678296,9.07229360652157,25.13219396897071,6.876276233596869,17.448837319414775,4.096209767978296,19.039121080977036,11.166945098317612,13.440581046613834,5.711570469681953,15.948370208108328,9.995191082381378
static_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/static_no_rewind/5/checkpoint_spar92.14.pth,92.13622915545993,68.22,39.3380234375,1226.7298433039332,8.028972993037936,16.239106838454152,25.516354306538442,9.958821705942638,14.599201098141226,7.0561684917709595,26.420184172494366,5.731090648501639,14.391907441384507,6.623968189328628,12.440140418835492,8.926703468809563,13.006110323916014,5.536528335032468,8.294853440013133,5.822289134155276,8.47857598019311,7.065500218208002
